id;nome;esfera;categoria;uf;criado_em;Ano do ato legal mais recente;Ato Legal de Criação;municipios;area;amazonia;caatinga;cerrado;mata;pampa;pantanal;mar;bioma;grupo;latitude;longitude
0000.52.1750;ÁREA DE PROTEÇÃO AMBIENTAL DOS PIRENEUS;Estadual;Área de Proteção Ambiental;GO;2000;2000;Decreto 5.174 de 17/02/2000;COCALZINHO DE GOIÁS (GO) - CORUMBÁ DE GOIÁS (GO) - PIRENÓPOLIS (GO);19184.0;0;0;19184;0;0;0;0;Cerrado;Uso Sustentável;-15.855533333333332;-48.84826666666667
0000.52.1751;ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA JIBÓIA;Estadual;Área de Proteção Ambiental;GO;2000;2000;Decreto 5.175 de 29/02/2000;NAZÁRIO (GO) - PALMEIRAS DE GOIÁS (GO);17162.0;0;0;17162;0;0;0;0;Cerrado;Uso Sustentável;-16.6926;-49.90285
0000.52.1752;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO ÁGUAS DE SÃO JOÃO;Estadual;Área de Relevante Interesse Ecológico;GO;2000;2000;Decreto 5.182 de 13/03/2000;GOIÁS (GO);25.0;0;0;25;0;0;0;0;Cerrado;Uso Sustentável;-15.9333;-50.14
0000.52.1753;ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DAS GALÉS E DA PORTARIA;Estadual;Área de Proteção Ambiental;GO;2002;2002;Decreto 5.573 de 18/03/2002;PARAÚNA (GO);31987.0;0;0;31987;0;0;0;0;Cerrado;Uso Sustentável;-16.9463;-50.4484
0000.52.1754;FLORESTA ESTADUAL DO ARAGUAIA;Estadual;Floresta;GO;2002;2002;Decreto 5.630 de 02/08/2002;SÃO MIGUEL DO ARAGUAIA (GO);22338.0;0;0;22338;0;0;0;0;Cerrado;Uso Sustentável;-13.2731;-50.1634
0000.52.3030;PARQUE ESTADUAL DO JOÃO LEITE;Estadual;Parque;GO;2014;2014;Lei ordinária 18.462 de 09/05/2014;GOIANÁPOLIS (GO) - GOIÂNIA (GO) - NERÓPOLIS (GO) - TEREZÓPOLIS DE GOIÁS (GO);2838.0;0;0;2838;0;0;0;0;Cerrado;Proteção Integral;-16.498849999999997;-49.147525
0000.52.3992;PARQUE ESTADUAL ÁGUAS LINDAS;Estadual;Parque;GO;2019;2019;Decreto 9417/2019 de 22/03/2019;ÁGUAS LINDAS DE GOIÁS (GO);2009.0;0;0;2009;0;0;0;0;Cerrado;Proteção Integral;-15.7617;-48.2816
0000.52.4128;PARQUE ESTADUAL AGUAS DO PARAISO;Estadual;Parque;GO;2020;2020;Decreto 9.712 de 14/09/2020;ALTO PARAÍSO DE GOIÁS (GO);5675.0;0;0;5675;0;0;0;0;Cerrado;Proteção Integral;-14.1305;-47.51
0000.53.1645;ARIE SANTUÁRIO DE VIDA SILVESTRE DO RIACHO FUNDO;Estadual;Área de Relevante Interesse Ecológico;DF;1988;1988;Decreto 11138 de 16/06/1988;BRASÍLIA (DF);477.0;0;0;477;0;0;0;0;Cerrado;Uso Sustentável;-15.7795;-47.9297
0000.53.1648;ARIE DOM BOSCO;Estadual;Área de Relevante Interesse Ecológico;DF;2000;2000;Decreto 21224 de 26/05/2000;BRASÍLIA (DF);73.0;0;0;73;0;0;0;0;Cerrado;Uso Sustentável;-15.7795;-47.9297
0000.53.1649;ARIE PARANOÁ SUL;Estadual;Área de Relevante Interesse Ecológico;DF;1988;1988;Decreto 11209 de 17/08/1988;BRASÍLIA (DF);40.0;0;0;40;0;0;0;0;Cerrado;Uso Sustentável;-15.7795;-47.9297
0000.53.1650;ARIE DO CÓRREGO MATO GRANDE;Estadual;Área de Relevante Interesse Ecológico;DF;2004;2004;Decreto 25067 de 10/09/2004;BRASÍLIA (DF);132.0;0;0;132;0;0;0;0;Cerrado;Uso Sustentável;-15.7795;-47.9297
0000.53.1651;ARIE DA VILA ESTRUTURAL;Estadual;Área de Relevante Interesse Ecológico;DF;2007;2007;Decreto 28.081 de 29/06/2007;BRASÍLIA (DF);44.0;0;0;44;0;0;0;0;Cerrado;Uso Sustentável;-15.7795;-47.9297
0000.53.1652;ARIE DO CÓRREGO CABECEIRA DO VALO;Estadual;Área de Relevante Interesse Ecológico;DF;2007;2007;Decreto 28.081 de 29/06/2007;BRASÍLIA (DF);62.0;0;0;62;0;0;0;0;Cerrado;Uso Sustentável;-15.7795;-47.9297
0000.53.1657;RESERVA BIOLÓGICA DO RIO DESCOBERTO;Estadual;Reserva Biológica;DF;2005;2005;Decreto 26.007 de 05/07/2005;BRASÍLIA (DF);434.0;0;0;434;0;0;0;0;Cerrado;Proteção Integral;-15.7795;-47.9297
0000.53.1904;MONUMENTO NATURAL DO CONJUNTO ESPELEOLÓGICO DO MORRO DA PEDREIRA;Estadual;Monumento Natural;DF;2010;2010;Decreto 31.758 de 02/06/2010;BRASÍLIA (DF);91.0;0;0;91;0;0;0;0;Cerrado;Proteção Integral;-15.7795;-47.9297
0000.53.3178;PARQUE DISTRITAL SALTO DO TORORÓ;Estadual;Parque;DF;2015;2015;Decreto 36472 de 30/04/2015;BRASÍLIA (DF);61.0;0;0;61;0;0;0;0;Cerrado;Proteção Integral;-15.7795;-47.9297
0000.53.3179;REFÚGIO DE VIDA SILVESTRE DA MATA SECA;Estadual;Refúgio de Vida Silvestre;DF;2015;2015;Decreto 36497 de 13/05/2015;BRASÍLIA (DF);253.0;0;0;253;0;0;0;0;Cerrado;Proteção Integral;-15.7795;-47.9297
0015.52.3608;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO SERRA BONITA DE ADELANDIA;Municipal;Área de Relevante Interesse Ecológico;GO;2017;2017;Decreto 050/2017 de 07/07/2017;ADELÂNDIA (GO);197.0;0;0;197;0;0;0;0;Cerrado;Uso Sustentável;-16.4127;-50.1657
0025.50.4322;MONUMENTO NATURAL MUNICIPAL SERRA DO BOM SUCESSO;Municipal;Monumento Natural;MS;2018;2018;Lei ordinária 25/2018 de 26/03/2018;ALCINÓPOLIS (MS);2726.0;0;0;2726;0;0;0;0;Cerrado;Proteção Integral;-18.3255;-53.7042
0055.52.3961;ÁREA DE PROTEÇÃO AMBIENTAL DO FANHA;Municipal;Área de Proteção Ambiental;GO;2018;2018;Decreto 179 de 16/05/2018;ALTO HORIZONTE (GO);1581.0;0;0;1581;0;0;0;0;Cerrado;Uso Sustentável;-14.1978;-49.3378
0060.52.3234;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO DA CABECEIRA DO CÓRREGO MAHANA;Municipal;Área de Relevante Interesse Ecológico;GO;2006;2006;Lei ordinária 764 de 26/12/2006;ALTO PARAÍSO DE GOIÁS (GO);56.0;0;0;56;0;0;0;0;Cerrado;Uso Sustentável;-14.1305;-47.51
0080.21.3615;PARQUE NATURAL MUNICIPAL RIACHO ESTRELA;Municipal;Parque;MA;2017;2018;Decreto 134/2017 de 30/10/2017;ANAPURUS (MA);5.0;0;0;5;0;0;0;0;Cerrado;Proteção Integral;-3.67577;-43.1014
0080.52.3927;ÁREA DE PROTEÇÃO AMBIENTAL LAGOA GRANDE;Municipal;Área de Proteção Ambiental;GO;2017;2017;Decreto 19/2017 de 10/01/2017;ALVORADA DO NORTE (GO);402.0;0;0;402;0;0;0;0;Cerrado;Uso Sustentável;-14.4797;-46.491
0082.52.4299;ÁREA DE PROTEÇÃO AMBIENTAL ÁGUA FRIA;Municipal;Área de Proteção Ambiental;GO;2021;2021;Decreto 094/2021 de 19/10/2021;AMARALINA (GO);1332.0;0;0;1332;0;0;0;0;Cerrado;Uso Sustentável;-13.9236;-49.2962
0120.52.4413;ÁREA DE PROTEÇÃO AMBIENTAL MOYSES DE CARVALHO ALVES;Municipal;Área de Proteção Ambiental;GO;2022;2022;Decreto 058 de 19/10/2022;ANHANGUERA (GO);24.0;0;0;24;0;0;0;0;Cerrado;Uso Sustentável;-18.3339;-48.2204
0134.52.3062;ÁREA DE PROTEÇÃO AMBIENTAL DOS BURITIS;Municipal;Área de Proteção Ambiental;GO;2022;2022;Decreto Decreto Municipal nº 356 de 22/12/2022;ACREÚNA (GO);185.0;0;0;185;0;0;0;0;Cerrado;Uso Sustentável;-17.396;-50.3749
0150.52.4149;PARQUE NATURAL MUNICIPAL DE APORÉ;Municipal;Parque;GO;2020;2020;Decreto 038/2020 de 18/11/2020;APORÉ (GO);2.0;0;0;2;0;0;0;0;Cerrado;Proteção Integral;-18.9607;-51.9232
0300.51.4905;ÁREA DE PROTEÇÃO AMBIENTAL RIO ARAGUAIA, CÓRREGO RICO, COUTO MAGALHÃES E RIO ARAGUAINHA,;Municipal;Área de Proteção Ambiental;MT;2018;2018;Decreto 042/2018 de 18/06/2018;ALTO ARAGUAIA (MT);48775.0;0;0;48775;0;0;0;0;Cerrado;Uso Sustentável;-17.3153;-53.2181
0300.51.4907;ÁREA DE PROTEÇÃO AMBIENTAL CÓRREGOS GORDURA E BOIADEIRO;Municipal;Área de Proteção Ambiental;MT;2018;2018;Decreto 043/2018 de 18/06/2018;ALTO ARAGUAIA (MT);9225.0;0;0;9225;0;0;0;0;Cerrado;Uso Sustentável;-17.3153;-53.2181
0300.51.4911;ÁREA DE PROTEÇÃO AMBIENTAL RIBEIRÃO CLARO, ÁGUA EMENDADA, PARAÍSO E RIO ARAGUAINHA;Municipal;Área de Proteção Ambiental;MT;2018;2018;Decreto 041/2018 de 18/06/2018;ALTO ARAGUAIA (MT);15451.0;0;0;15451;0;0;0;0;Cerrado;Uso Sustentável;-17.3153;-53.2181
0340.51.2832;ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO ARICÁ-AÇU;Municipal;Área de Proteção Ambiental;MT;1999;1999;Lei ordinária 3874 de 05/07/1999;CUIABÁ (MT);75446.0;0;0;75446;0;0;0;0;Cerrado;Uso Sustentável;-15.601;-56.0974
0430.50.4332;PARQUE NATURAL MUNICIPAL PIRAY;Municipal;Parque;MS;2004;2004;Decreto 305/2004 de 18/05/2004;IGUATEMI (MS);3.0;0;0;3;0;0;0;0;Cerrado;Proteção Integral;-23.6736;-54.5637
0440.52.4174;AREA DE PROTEÇÃO AMBIENTAL DE CAIAPONIA;Municipal;Área de Proteção Ambiental;GO;2021;2021;Decreto 169/2021 de 19/02/2021;CAIAPÔNIA (GO);341.0;0;0;341;0;0;0;0;Cerrado;Uso Sustentável;-16.9539;-51.8091
0505.52.4155;ÁREA DE PROTEÇÃO AMBIENTAL CASTELANDIA;Municipal;Área de Proteção Ambiental;GO;2021;2021;Decreto 022/2021 de 17/02/2021;CASTELÂNDIA (GO);52.0;0;0;52;0;0;0;0;Cerrado;Uso Sustentável;-18.0921;-50.203
0525.51.4307;ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CÓRREGO LUCAS;Municipal;Área de Proteção Ambiental;MT;2016;2016;Decreto 3099 de 09/05/2016;LUCAS DO RIO VERDE (MT);235.0;0;0;235;0;0;0;0;Cerrado;Uso Sustentável;-13.0588;-55.9042
0618.51.3153;PARQUE NATURAL MUNICIPAL UIRAPURU;Municipal;Parque;MT;2008;2008;Decreto 429 de 25/11/2008;NOVA LACERDA (MT);798.0;0;0;798;0;0;0;0;Cerrado;Proteção Integral;-14.4727;-59.6001
0660.52.3592;ÁREA DE PROTEÇÃO AMBIENTAL DO LIMOEIRO;Municipal;Área de Proteção Ambiental;GO;2017;2017;Decreto 087 de 06/10/2017;CUMARI (GO);10603.0;0;0;10603;0;0;0;0;Cerrado;Uso Sustentável;-18.2644;-48.1511
0690.52.4222;PARQUE NATURAL MUNICIPAL ENTRE TREVOS;Municipal;Parque;GO;2021;2021;Decreto 063 de 07/07/2021;DAVINÓPOLIS (GO);10.0;0;0;10;0;0;0;0;Cerrado;Proteção Integral;-18.1501;-47.5568
0760.51.3738;PARQUE  NATURAL MUNICIPAL RADIALISTA LUIZ FERNANDO DE CAMPOS;Municipal;Parque;MT;2009;2009;Lei ordinária 6127 de 29/12/2009;RONDONÓPOLIS (MT);7.0;0;0;7;0;0;0;0;Cerrado;Proteção Integral;-16.4673;-54.6372
0787.51.4352;PARQUE NATURAL MUNICIPAL RAIMUNDO TIVOTTO MASCARELLO;Municipal;Parque;MT;2022;2022;Decreto 013/2022 de 21/01/2022;SAPEZAL (MT);28.0;0;0;28;0;0;0;0;Cerrado;Proteção Integral;-12.9892;-58.7645
0792.51.3775;PARQUE NATURAL MUNICIPAL CLAUDINO FRANCIO;Municipal;Parque;MT;2018;2018;Decreto 123 de 12/09/2018;SORRISO (MT);12.0;0;0;12;0;0;0;0;Cerrado;Proteção Integral;-12.5425;-55.7211
0815.52.3865;ÁREA DE PROTECAO AMBIENTAL MUNICIPAL PIRACANJUBINHA;Municipal;Área de Proteção Ambiental;GO;2018;2018;Decreto 146/2018 de 27/04/2018;GAMELEIRA DE GOIÁS (GO);925.0;0;0;925;0;0;0;0;Cerrado;Uso Sustentável;-16.4854;-48.6454
0850.52.3818;AREA DE RELEVANTE INTERESSE ECOLOGICO MATA DAS PEROBAS TIM FERREIRA;Municipal;Área de Relevante Interesse Ecológico;GO;2018;2018;Decreto 0051/2018 de 20/11/2018;GOIANDIRA (GO);59.0;0;0;59;0;0;0;0;Cerrado;Uso Sustentável;-18.1352;-48.0875
0910.52.3584;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO DO LAGO DOS BURITIS;Municipal;Área de Relevante Interesse Ecológico;GO;2017;2017;Decreto 13.668/17 de 29/09/2017;GOIATUBA (GO);5.0;0;0;5;0;0;0;0;Cerrado;Uso Sustentável;-18.0105;-49.3658
1000.17.4995;PARQUE NATURAL MUNICIPAL PAPAGAIO GALEGO;Municipal;Parque;TO;2024;2024;Decreto 2.522/2024 de 07/06/2024;PALMAS (TO);18.0;0;0;18;0;0;0;0;Cerrado;Proteção Integral;-10.24;-48.3558
1220.21.3605;ÁREA DE PROTEÇÃO AMBIENTAL, DE USO SUSTENTÁVEL, SUCUPIRA;Municipal;Área de Proteção Ambiental;MA;2017;2017;Decreto DECRETO Nº 077, DE 09 DE NOVEMBRO DE 2017 de 09/11/2017;TIMON (MA);7.0;0;0;7;0;0;0;0;Cerrado;Uso Sustentável;-5.09769;-42.8329
1225.52.4138;REFÚGIO DE VIDA SILVESTRE LAGOA SANTA;Municipal;Refúgio de Vida Silvestre;GO;2020;2020;Decreto 1122/2020 de 16/11/2020;LAGOA SANTA (GO);28.0;0;0;28;0;0;0;0;Cerrado;Proteção Integral;-19.1832;-51.3998
1270.52.2800;PARQUE NATURAL MUNICIPAL DO PEQUI;Municipal;Parque;GO;2012;2012;Decreto 621/2012 de 11/09/2012;MAMBAÍ (GO);2419.0;0;0;2419;0;0;0;0;Cerrado;Proteção Integral;-14.4823;-46.1165
1305.52.4049;PARQUE NATURAL MUNICIPAL DO CÓRREGO MIMOSO;Municipal;Parque;GO;2019;2019;Decreto 208 de 12/12/2019;MIMOSO DE GOIÁS (GO);37.0;0;0;37;0;0;0;0;Cerrado;Proteção Integral;-15.0515;-48.1611
1308.52.3849;ÁREA DE PROTEÇÃO AMBIENTAL MINAÇU;Municipal;Área de Proteção Ambiental;GO;2018;2018;Decreto 1121/2018 de 31/10/2018;MINAÇU (GO);2420.0;0;0;2420;0;0;0;0;Cerrado;Uso Sustentável;-13.5304;-48.2206
1405.52.4227;ÁREA DE PROTEÇÃO AMBIENTAL RIO PALMEIRAL;Municipal;Área de Proteção Ambiental;GO;2015;2015;Lei complementar 657 de 09/10/2015;MUNDO NOVO (GO);614.0;0;0;614;0;0;0;0;Cerrado;Uso Sustentável;-13.7729;-50.2814
1480.52.3787;AREA DE PROTECAO AMBIENTAL DA BACIA DO CORREGO CAPAO GRANDE;Municipal;Área de Proteção Ambiental;GO;2018;2018;Decreto 051/2018 de 20/09/2018;NOVA AURORA (GO);800.0;0;0;800;0;0;0;0;Cerrado;Uso Sustentável;-18.0597;-48.2552
1520.52.4156;ÁREA DE PROTEÇÃO AMBIENTAL NOVO BRASIL;Municipal;Área de Proteção Ambiental;GO;2021;2021;Decreto 053/2021 de 22/01/2021;NOVO BRASIL (GO);121.0;0;0;121;0;0;0;0;Cerrado;Uso Sustentável;-16.0313;-50.7113
1530.52.3820;PARQUE NATURAL MUNICIPAL ELI BASTOS;Municipal;Parque;GO;2018;2018;Decreto 045/2018 de 19/04/2018;ORIZONA (GO);17.0;0;0;17;0;0;0;0;Cerrado;Proteção Integral;-17.0334;-48.2964
1550.52.3594;ÁREA DE PRESERVAÇÃO AMBIENTAL DO CÓRREGO DA LAGOA;Municipal;Área de Proteção Ambiental;GO;2017;2017;Decreto 242/2017 de 10/10/2017;OUVIDOR (GO);1807.0;0;0;1807;0;0;0;0;Cerrado;Uso Sustentável;-18.2277;-47.8355
1580.52.3856;ÁREA DE PROTEÇÃO AMBIENTAL PALMELO;Municipal;Área de Proteção Ambiental;GO;2018;2018;Decreto 045/2018 de 08/06/2018;PALMELO (GO);451.0;0;0;451;0;0;0;0;Cerrado;Uso Sustentável;-17.3258;-48.426
1680.52.4313;ÁREA DE PROTEÇÃO AMBIENTAL ÁGUAS CLARAS;Municipal;Área de Proteção Ambiental;GO;2021;2021;Decreto 332/2021 de 16/11/2021;PETROLINA DE GOIÁS (GO);2656.0;0;0;2656;0;0;0;0;Cerrado;Uso Sustentável;-16.0968;-49.3364
1710.52.3273;PARQUE NATURAL MUNICIPAL DAS ORQUÍDEAS JOSÉ PINHEIRO DE SOUZA;Municipal;Parque;GO;2002;2002;Lei ordinária 1.115/02 de 11/12/2002;PIRACANJUBA (GO);361.0;0;0;361;0;0;0;0;Cerrado;Proteção Integral;-17.302;-49.017
1830.52.3515;PARQUE NATURAL MUNICIPAL RIBEIRÃO DA PRATA;Municipal;Parque;GO;2014;2014;Lei ordinária Lei 1199/2014 de 10/11/2014;POSSE (GO);3143.0;0;0;3143;0;0;0;0;Cerrado;Proteção Integral;-14.0859;-46.3704
1910.52.3858;ÁREA DE PROTEÇÃO AMBIENTAL FAZENDA PRIMAVERA;Municipal;Área de Proteção Ambiental;GO;2018;2018;Decreto 206/2018 de 30/09/2018;SANTA BÁRBARA DE GOIÁS (GO);2120.0;0;0;2120;0;0;0;0;Cerrado;Uso Sustentável;-16.5714;-49.6954
2028.52.4172;ÁREA DE PROTEÇÃO AMBIENTAL SÃO PATRICIO;Municipal;Área de Proteção Ambiental;GO;2021;2021;Decreto 073/2021 de 17/02/2021;SÃO PATRÍCIO (GO);149.0;0;0;149;0;0;0;0;Cerrado;Uso Sustentável;-15.35;-49.818
2050.52.4321;ÁREA DE PROTEÇÃO AMBIENTAL CÓRREGO DA MORANGA.;Municipal;Área de Proteção Ambiental;GO;2021;2021;Decreto 278/2021 de 27/12/2021;SERRANÓPOLIS (GO);155.0;0;0;155;0;0;0;0;Cerrado;Uso Sustentável;-18.3067;-51.9586
2190.52.4287;ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA ARNICA;Municipal;Área de Proteção Ambiental;GO;2021;2021;Decreto 294/2021 de 26/08/2021;VARJÃO (GO);1128.0;0;0;1128;0;0;0;0;Cerrado;Uso Sustentável;-17.0471;-49.6312
3201.29.4661;MONUMENTO NATURAL CACHOEIRA DO ACABA VIDA;Municipal;Monumento Natural;BA;2020;2020;Decreto 263/2020 de 13/11/2020;BARREIRAS (BA);47.0;0;0;47;0;0;0;0;Cerrado;Proteção Integral;-12.1439;-44.9968
5259.51.4447;PARQUE NATURAL MUNICIPAL DO CÓRREGO LUCAS;Municipal;Parque;MT;2023;2023;Lei ordinária Lei Ordinária nº 3474/2023 de 28/02/2023;LUCAS DO RIO VERDE (MT);103.0;0;0;103;0;0;0;0;Cerrado;Proteção Integral;-13.0588;-55.9042
6305.52.4803;AREA DE RELEVANTE INTERESSE ECOLÓGICO DÉCIO RIBEIRO DOS REIS;Municipal;Área de Relevante Interesse Ecológico;GO;2023;2023;Lei ordinária 840 de 17/03/2023;CRISTIANÓPOLIS (GO);18.0;0;0;18;0;0;0;0;Cerrado;Uso Sustentável;-17.1987;-48.7034
6404.52.4564;ÁREA DE PROTEÇÃO AMBIENTAL CRIXÁS;Municipal;Área de Proteção Ambiental;GO;2023;2023;Decreto 292/2023 de 24/04/2023;CRIXÁS (GO);36.0;0;0;36;0;0;0;0;Cerrado;Uso Sustentável;-14.5412;-49.974
7040.31.3622;PARQUE NATURAL MUNICIPAL PEDRO GERALDO DE MENEZES;Municipal;Parque;MG;2012;2012;Lei ordinária 2.802 de 04/12/2012;UNAÍ (MG);2.0;0;0;2;0;0;0;0;Cerrado;Proteção Integral;-16.3592;-46.9022
7040.31.3631;PARQUE NATURAL MUNICIPAL DUJARDES CALDEIRA;Municipal;Parque;MG;2017;2017;Lei ordinária 3.118 de 19/10/2017;UNAÍ (MG);6.0;0;0;6;0;0;0;0;Cerrado;Proteção Integral;-16.3592;-46.9022
7040.31.3632;PARQUE NATURAL MUNICIPAL SENHORINHA LEMOS DO PRADO;Municipal;Parque;MG;2017;2017;Lei ordinária 3.117 de 19/10/2017;UNAÍ (MG);4.0;0;0;4;0;0;0;0;Cerrado;Proteção Integral;-16.3592;-46.9022
7602.51.4610;PARQUE NATURAL MUNICIPAL APIDO  PARU;Municipal;Parque;MT;2023;2023;Decreto 11600 de 19/07/2023;RONDONÓPOLIS (MT);16.0;0;0;16;0;0;0;0;Cerrado;Proteção Integral;-16.4673;-54.6372
7602.51.4611;PARQUE NATURAL MUNICIPAL DAS ARARAS;Municipal;Parque;MT;2024;2024;Decreto 11.886 de 05/01/2024;RONDONÓPOLIS (MT);231.0;0;0;231;0;0;0;0;Cerrado;Proteção Integral;-16.4673;-54.6372
7602.51.4680;PARQUE NATURAL MUNICIPAL DO ESCONDIDINHO;Municipal;Parque;MT;2023;2023;Lei ordinária LEI Nº 13.238 de 05/12/2023;RONDONÓPOLIS (MT);81.0;0;0;81;0;0;0;0;Cerrado;Proteção Integral;-16.4673;-54.6372
7602.51.4695;PARQUE NATURAL MUNICIPAL IZABEL DIAS GOULART;Municipal;Parque;MT;2023;2023;Decreto DECRETO Nº 11.826, DE 08 DE DEZEMBRO DE 2023. de 15/12/2023;RONDONÓPOLIS (MT);16.0;0;0;16;0;0;0;0;Cerrado;Proteção Integral;-16.4673;-54.6372
7602.51.4702;PARQUE NATURAL MUNICIPAL MENINA MOÇA;Municipal;Parque;MT;2023;2023;Lei ordinária 13.324 de 20/12/2023;RONDONÓPOLIS (MT);2.0;0;0;2;0;0;0;0;Cerrado;Proteção Integral;-16.4673;-54.6372
7602.51.4707;PARQUE NATURAL MUNICIPAL ÁGUAS CLARAS;Municipal;Parque;MT;2024;2024;Decreto 11.888 de 09/01/2024;RONDONÓPOLIS (MT);17.0;0;0;17;0;0;0;0;Cerrado;Proteção Integral;-16.4673;-54.6372
7602.51.4715;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO ARIE  KAYAPÓ;Municipal;Área de Relevante Interesse Ecológico;MT;2023;2023;Lei orgânica 12.821 de 05/04/2023;RONDONÓPOLIS (MT);6.0;0;0;6;0;0;0;0;Cerrado;Uso Sustentável;-16.4673;-54.6372
7602.51.4749;REFÚGIO DE VIDA SILVESTRE MANOEL LISBOA;Municipal;Refúgio de Vida Silvestre;MT;2024;2024;Decreto 11.948 de 19/02/2024;RONDONÓPOLIS (MT);49.0;0;0;49;0;0;0;0;Cerrado;Proteção Integral;-16.4673;-54.6372
7602.51.4750;REFÚGIO DE VIDA SILVESTRE ANTONIO CONSELHEIRO;Municipal;Refúgio de Vida Silvestre;MT;2024;2024;Decreto 11.941 de 15/02/2024;RONDONÓPOLIS (MT);38.0;0;0;38;0;0;0;0;Cerrado;Proteção Integral;-16.4673;-54.6372
7602.51.4751;PARQUE NATURAL MUNICIPAL TEREZA DE BENGUELA;Municipal;Parque;MT;2024;2024;Decreto 11.940 de 19/02/2024;RONDONÓPOLIS (MT);17.0;0;0;17;0;0;0;0;Cerrado;Proteção Integral;-16.4673;-54.6372
7602.51.4766;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO BOE BORORO;Municipal;Área de Relevante Interesse Ecológico;MT;2023;2023;Lei ordinária 12.820 de 05/03/2023;RONDONÓPOLIS (MT);7.0;0;0;7;0;0;0;0;Cerrado;Uso Sustentável;-16.4673;-54.6372
7602.51.4789;PARQUE NATURAL MUNICIPAL MARIGHELLA;Municipal;Parque;MT;2023;2023;Decreto 12.053 de 10/04/2023;RONDONÓPOLIS (MT);4.0;0;0;4;0;0;0;0;Cerrado;Proteção Integral;-16.4673;-54.6372
7602.51.4840;RESERVA BIOLOGICA ARCO VERDE;Municipal;Reserva Biológica;MT;2024;2024;Decreto 12129 de 22/05/2024;RONDONÓPOLIS (MT);258.0;0;0;258;0;0;0;0;Cerrado;Proteção Integral;-16.4673;-54.6372
7602.51.4859;PARQUE NATURAL MUNICIPAL CACIQUE OROCHI;Municipal;Parque;MT;2024;2024;Decreto 12.193 de 19/06/2024;RONDONÓPOLIS (MT);16.0;0;0;16;0;0;0;0;Cerrado;Proteção Integral;-16.4673;-54.6372
7602.51.4860;PARQUE NATURAL MUNICIPAL CHICO MENDES;Municipal;Parque;MT;2024;2024;Decreto 12.192 de 19/06/2024;RONDONÓPOLIS (MT);64.0;0;0;64;0;0;0;0;Cerrado;Proteção Integral;-16.4673;-54.6372
7602.51.4861;PARQUE NATURAL MUNICIPAL MÁRIO MARQUES DE ALMEIDA;Municipal;Parque;MT;2024;2024;Decreto 12.194 de 19/06/2024;RONDONÓPOLIS (MT);63.0;0;0;63;0;0;0;0;Cerrado;Proteção Integral;-16.4673;-54.6372
7602.51.4876;PARQUE NATURAL MUNICIPAL JUARY MIRANDA DE MORAES;Municipal;Parque;MT;2024;2024;Decreto 12.189 de 14/06/2024;RONDONÓPOLIS (MT);12.0;0;0;12;0;0;0;0;Cerrado;Proteção Integral;-16.4673;-54.6372
7602.51.4882;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO RIO VERMELHO;Municipal;Área de Relevante Interesse Ecológico;MT;2024;2024;Decreto 12.283 de 30/07/2024;RONDONÓPOLIS (MT);432.0;0;0;432;0;0;0;0;Cerrado;Uso Sustentável;-16.4673;-54.6372
7602.51.4888;RESERVA BIOLÓGICA RESISTÊNCIA POPULAR;Municipal;Reserva Biológica;MT;2024;2024;Decreto 12.301 de 14/08/2024;RONDONÓPOLIS (MT);346.0;0;0;346;0;0;0;0;Cerrado;Proteção Integral;-16.4673;-54.6372
7602.51.4904;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO  (ARIE) NA REGIÃO DA GLEBA A.;Municipal;Área de Relevante Interesse Ecológico;MT;2022;2022;Lei ordinária 12.628 de 15/12/2022;RONDONÓPOLIS (MT);87.0;0;0;87;0;0;0;0;Cerrado;Uso Sustentável;-16.4673;-54.6372
8402.51.4622;PARQUE NATURAL MUNICIPAL FLOR DO IPÊ;Municipal;Parque;MT;2016;2016;Lei ordinária 4147/2016 de 25/04/2016;VÁRZEA GRANDE (MT);5.0;0;0;5;0;0;0;0;Cerrado;Proteção Integral;-15.6458;-56.1322
0000.00.0002;ÁREA DE PROTEÇÃO AMBIENTAL CAVERNAS DO PERUAÇU;Federal;Área de Proteção Ambiental;MG;1989;1989;Decreto Nº 98.182 de 26/09/1989;BONITO DE MINAS (MG) - CÔNEGO MARINHO (MG) - ITACARAMBI (MG) - JANUÁRIA (MG);143356.0;0;26621;116734;0;0;0;0;Cerrado;Uso Sustentável;-15.295375;-44.407825
0000.00.0069;ESTAÇÃO ECOLÓGICA DO SERIDÓ;Federal;Estação Ecológica;RN;1982;1982;Decreto Nº 87.222 de 31/05/1982;SERRA NEGRA DO NORTE (RN);1124.0;0;1124;0;0;0;0;0;Caatinga;Proteção Integral;-6.66031;-37.3996
